hts8,mfn_ad_val_rate,mfn_specific_rate,mexico_ad_val_rate,mexico_specific_rate,begin_effect_date,hs6
70189050,0.066,0.0,0.0,0.0,2020-07-01,701890
70191100,0.049,0.0,0.0,0.0,2022-01-27,701911
70191200,0.048,0.0,0.0,0.0,2022-01-27,701912
70191305,0.0,0.0,,,2022-01-27,701913
70191315,0.065,0.0,0.0,0.0,2022-01-27,701913
70191324,0.0,0.0,,,2022-01-27,701913
70191328,0.07,0.0,0.0,0.0,2022-01-27,701913
70191335,0.042,0.0,0.0,0.0,2022-01-27,701913
70191400,0.043,0.0,0.0,0.0,2022-01-27,701914
70191500,0.043,0.0,0.0,0.0,2022-01-27,701915
70191930,0.049,0.0,0.0,0.0,2022-01-27,701919
70191970,0.0,0.0,,,2022-01-27,701919
70191991,0.042,0.0,0.0,0.0,2022-01-27,701919
70196105,0.0,0.0,,,2022-01-27,701961
70196110,0.06,0.0,0.0,0.0,2022-01-27,701961
70196130,0.0,0.0,,,2022-01-27,701961
70196140,0.073,0.0,0.0,0.0,2022-01-27,701961
70196170,0.0,0.0,,,2022-01-27,701961
70196190,0.07,0.0,0.0,0.0,2022-01-27,701961
70196205,0.0,0.0,,,2022-01-27,701962
70196215,0.06,0.0,0.0,0.0,2022-01-27,701962
70196230,0.0,0.0,,,2022-01-27,701962
70196240,0.073,0.0,0.0,0.0,2022-01-27,701962
70196270,0.0,0.0,,,2022-01-27,701962
70196290,0.07,0.0,0.0,0.0,2022-01-27,701962
70196305,0.0,0.0,,,2022-01-27,701963
70196315,0.06,0.0,0.0,0.0,2022-01-27,701963
70196330,0.0,0.0,,,2022-01-27,701963
70196340,0.073,0.0,0.0,0.0,2022-01-27,701963
70196370,0.0,0.0,,,2022-01-27,701963
70196390,0.07,0.0,0.0,0.0,2022-01-27,701963
70196405,0.0,0.0,,,2022-01-27,701964
70196415,0.06,0.0,0.0,0.0,2022-01-27,701964
70196430,0.0,0.0,,,2022-01-27,701964
70196440,0.073,0.0,0.0,0.0,2022-01-27,701964
70196470,0.0,0.0,,,2022-01-27,701964
70196490,0.07,0.0,0.0,0.0,2022-01-27,701964
70196551,0.0,0.0,,,2022-01-27,701965
70196590,0.06,0.0,0.0,0.0,2022-01-27,701965
70196630,0.0,0.0,,,2022-01-27,701966
70196640,0.073,0.0,0.0,0.0,2022-01-27,701966
70196670,0.0,0.0,,,2022-01-27,701966
70196690,0.07,0.0,0.0,0.0,2022-01-27,701966
70196930,0.0,0.0,,,2022-01-27,701969
70196940,0.073,0.0,0.0,0.0,2022-01-27,701969
70196970,0.0,0.0,,,2022-01-27,701969
70196990,0.07,0.0,0.0,0.0,2022-01-27,701969
70197100,0.043,0.0,0.0,0.0,2022-01-27,701971
70197205,0.0,0.0,,,2022-01-27,701972
70197215,0.06,0.0,0.0,0.0,2022-01-27,701972
70197230,0.0,0.0,,,2022-01-27,701972
70197240,0.073,0.0,0.0,0.0,2022-01-27,701972
70197270,0.0,0.0,,,2022-01-27,701972
70197290,0.07,0.0,0.0,0.0,2022-01-27,701972
70197351,0.0,0.0,,,2022-01-27,701973
70197390,0.06,0.0,0.0,0.0,2022-01-27,701973
70198010,0.049,0.0,0.0,0.0,2022-01-27,701980
70198090,0.043,0.0,0.0,0.0,2022-01-27,701980
70199011,0.048,0.0,0.0,0.0,2022-01-27,701990
70199051,0.043,0.0,0.0,0.0,2022-01-27,701990
70200030,0.0,0.0,,,2000-01-01,702000
70200040,0.066,0.0,0.0,0.0,2020-07-01,702000
70200060,0.05,0.0,0.0,0.0,2020-07-01,702000
71011030,0.0,0.0,,,1996-01-01,710110
71011060,0.0,0.0,,,1996-01-01,710110
71012100,0.0,0.0,,,1999-01-01,710121
71012230,0.0,0.0,,,1999-01-01,710122
71012260,0.0,0.0,,,1999-01-01,710122
71021000,0.0,0.0,,,1989-01-01,710210
71022110,0.0,0.0,,,1989-01-01,710221
71022130,0.0,0.0,,,1999-01-01,710221
71022140,0.0,0.0,,,1989-01-01,710221
71022900,0.0,0.0,,,1989-01-01,710229
71023100,0.0,0.0,,,1989-01-01,710231
71023900,0.0,0.0,,,1989-01-01,710239
71031020,0.0,0.0,,,1989-01-01,710310
71031040,0.105,0.0,0.0,0.0,2021-01-01,710310
71039100,0.0,0.0,,,1989-01-01,710391
71039910,0.0,0.0,,,1999-01-01,710399
71039950,0.105,0.0,0.0,0.0,2021-01-01,710399
71041000,0.03,0.0,0.0,0.0,2020-07-01,710410
71042100,0.03,0.0,0.0,0.0,2022-01-27,710421
71042900,0.03,0.0,0.0,0.0,2022-01-27,710429
71049110,0.0,0.0,,,2022-01-27,710491
71049150,0.064,0.0,0.0,0.0,2022-01-27,710491
71049910,0.0,0.0,,,2022-01-27,710499
71049950,0.064,0.0,0.0,0.0,2022-01-27,710499
71051000,0.0,0.0,,,1989-01-01,710510
71059000,0.0,0.0,,,1999-01-01,710590
71061000,0.0,0.0,,,1989-01-01,710610
71069110,0.0,0.0,,,1989-01-01,710691
71069150,0.03,0.0,0.0,0.0,2020-07-01,710691
71069210,0.0,0.0,,,1996-10-26,710692
71069250,0.03,0.0,0.0,0.0,2020-07-01,710692
71070000,0.033,0.0,0.0,0.0,2020-07-01,710700
71081100,0.0,0.0,,,1989-01-01,710811
71081210,0.0,0.0,,,1989-01-01,710812
71081250,0.041,0.0,0.0,0.0,2020-07-01,710812
71081310,0.0,0.0,,,1999-01-01,710813
71081355,0.0,0.0,,,1996-10-26,710813
71081370,0.041,0.0,0.0,0.0,2020-07-01,710813
71082000,0.0,0.0,,,1989-01-01,710820
71090000,0.06,0.0,0.0,0.0,2020-07-01,710900
71101100,0.0,0.0,,,1989-01-01,711011
71101900,0.0,0.0,,,1989-01-01,711019
71102100,0.0,0.0,,,1989-01-01,711021
71102900,0.0,0.0,,,1989-01-01,711029
71103100,0.0,0.0,,,1989-01-01,711031
71103900,0.0,0.0,,,1989-01-01,711039
71104100,0.0,0.0,,,1989-01-01,711041
71104900,0.0,0.0,,,1989-01-01,711049
71110000,0.1,0.0,0.0,0.0,2020-07-01,711100
71123001,0.0,0.0,,,2022-01-27,711230
71129101,0.0,0.0,,,2022-01-27,711291
71129201,0.0,0.0,,,2022-01-27,711292
71129901,0.0,0.0,,,2022-01-27,711299
71131110,0.063,0.0,0.0,0.0,2020-07-01,711311
71131120,0.135,0.0,0.0,0.0,2020-07-01,711311
71131150,0.05,0.0,0.0,0.0,2020-07-01,711311
71131910,0.07,0.0,0.0,0.0,2020-07-01,711319
71131921,0.05,0.0,0.0,0.0,2020-07-01,711319
71131925,0.058,0.0,0.0,0.0,2020-07-01,711319
71131929,0.055,0.0,0.0,0.0,2020-11-01,711319
71131930,0.058,0.0,0.0,0.0,2020-07-01,711319
71131950,0.055,0.0,0.0,0.0,2020-07-01,711319
71132010,0.07,0.0,0.0,0.0,2020-07-01,711320
71132021,0.058,0.0,0.0,0.0,2020-07-01,711320
71132025,0.058,0.0,0.0,0.0,2020-07-01,711320
71132029,0.052,0.0,0.0,0.0,2020-07-01,711320
71132030,0.058,0.0,0.0,0.0,2020-07-01,711320
71132050,0.052,0.0,0.0,0.0,2020-07-01,711320
71141110,0.028,0.0,0.0,0.0,2020-07-01,711411
71141120,0.027,0.0,0.0,0.0,2020-07-01,711411
71141130,0.033,0.0,0.0,0.0,2020-07-01,711411
71141140,0.035,0.0,0.0,0.0,2020-07-01,711411
71141145,0.03,0.0,0.0,0.0,2020-07-01,711411
71141150,0.033,0.0,0.0,0.0,2020-07-01,711411
71141160,0.03,0.0,0.0,0.0,2020-07-01,711411
71141170,0.03,0.0,0.0,0.0,2020-07-01,711411
71141900,0.079,0.0,0.0,0.0,2020-07-01,711419
71142000,0.03,0.0,0.0,0.0,2020-07-01,711420
71151000,0.04,0.0,0.0,0.0,2020-07-01,711510
71159005,0.0,0.0,,,2002-07-01,711590
71159030,0.039,0.0,0.0,0.0,2020-07-01,711590
71159040,0.03,0.0,0.0,0.0,2020-07-01,711590
71159060,0.04,0.0,0.0,0.0,2020-07-01,711590
71161010,0.033,0.0,0.0,0.0,2020-07-01,711610
71161025,0.055,0.0,0.0,0.0,2020-07-01,711610
71162005,0.033,0.0,0.0,0.0,2020-07-01,711620
71162015,0.065,0.0,0.0,0.0,2020-07-01,711620
71162030,0.021,0.0,0.0,0.0,2020-07-01,711620
71162035,0.045,0.0,0.0,0.0,2020-07-01,711620
71162040,0.105,0.0,0.0,0.0,2021-01-01,711620
71162050,0.0,0.0,,,1999-01-01,711620
71171100,0.08,0.0,0.0,0.0,2020-07-01,711711
71171905,0.0,0.0,,,1995-01-01,711719
71171915,0.08,0.0,0.0,0.0,2020-07-01,711719
71171920,0.11,0.0,0.0,0.0,2020-07-01,711719
71171930,0.039,0.0,0.0,0.0,2020-07-01,711719
71171960,0.0,0.0,,,1995-01-01,711719
71171990,0.11,0.0,0.0,0.0,2020-07-01,711719
71179010,0.0,0.0,,,1989-01-01,711790
71179020,0.033,0.0,0.0,0.0,2020-07-01,711790
71179030,0.039,0.0,0.0,0.0,2020-07-01,711790
71179045,0.0,0.0,,,1995-01-01,711790
71179055,0.072,0.0,0.0,0.0,2020-07-01,711790
71179060,0.0,0.0,,,1995-01-01,711790
71179075,0.0,0.0,,,1995-01-01,711790
71179090,0.11,0.0,0.0,0.0,2020-07-01,711790
71181000,0.0,0.0,,,1989-01-01,711810
71189000,0.0,0.0,,,1990-01-01,711890
72011000,0.0,0.0,,,1989-01-01,720110
72012000,0.0,0.0,,,1989-01-01,720120
72015030,0.0,0.0,,,1996-01-01,720150
72015060,0.0,0.0,,,1998-01-01,720150
72021110,0.014,0.0,0.0,0.0,2020-07-01,720211
72021150,0.015,0.0,0.0,0.0,2020-07-01,720211
72021910,0.023,0.0,0.0,0.0,2020-07-01,720219
72021950,0.014,0.0,0.0,0.0,2020-07-01,720219
72022110,0.011,0.0,0.0,0.0,2020-07-01,720221
72022150,0.015,0.0,0.0,0.0,2020-07-01,720221
72022175,0.019,0.0,0.0,0.0,2020-07-01,720221
72022190,0.058,0.0,0.0,0.0,2020-07-01,720221
72022900,0.0,0.0,,,1989-01-01,720229
72023000,0.039,0.0,0.0,0.0,2020-07-01,720230
72024100,0.019,0.0,0.0,0.0,2020-07-01,720241
72024910,0.019,0.0,0.0,0.0,2020-07-01,720249
72024950,0.031,0.0,0.0,0.0,2020-07-01,720249
72025000,0.1,0.0,0.0,0.0,2020-07-01,720250
72026000,0.0,0.0,,,1989-01-01,720260
72027000,0.045,0.0,0.0,0.0,2020-07-01,720270
72028000,0.056,0.0,0.0,0.0,2020-07-01,720280
72029100,0.037,0.0,0.0,0.0,2020-07-01,720291
72029200,0.042,0.0,0.0,0.0,2020-07-01,720292
72029340,0.05,0.0,0.0,0.0,2020-07-01,720293
72029380,0.05,0.0,0.0,0.0,2020-07-01,720293
72029910,0.042,0.0,0.0,0.0,2020-07-01,720299
72029920,0.05,0.0,0.0,0.0,2020-07-01,720299
72029980,0.05,0.0,0.0,0.0,2020-07-01,720299
72031000,0.0,0.0,,,1989-01-01,720310
72039000,0.0,0.0,,,1989-01-01,720390
72041000,0.0,0.0,,,1989-01-01,720410
72042100,0.0,0.0,,,1989-01-01,720421
72042900,0.0,0.0,,,1989-01-01,720429
72043000,0.0,0.0,,,1989-01-01,720430
72044100,0.0,0.0,,,1989-01-01,720441
72044900,0.0,0.0,,,1989-01-01,720449
72045000,0.0,0.0,,,1989-01-01,720450
72051000,0.0,0.0,,,1999-01-01,720510
72052100,0.0,0.0,,,1999-01-01,720521
72052900,0.0,0.0,,,1989-01-01,720529
72061000,0.0,0.0,,,2008-01-01,720610
72069000,0.0,0.0,,,1999-01-01,720690
72071100,0.0,0.0,,,2008-01-01,720711
72071200,0.0,0.0,,,2008-01-01,720712
72071900,0.0,0.0,,,2008-01-01,720719
72072000,0.0,0.0,,,2008-01-01,720720
72081015,0.0,0.0,,,2008-01-01,720810
72081030,0.0,0.0,,,2008-01-01,720810
72081060,0.0,0.0,,,2008-01-01,720810
72082530,0.0,0.0,,,2008-01-01,720825
72082560,0.0,0.0,,,2008-01-01,720825
72082600,0.0,0.0,,,2008-01-01,720826
72082700,0.0,0.0,,,2008-01-01,720827
72083600,0.0,0.0,,,2008-01-01,720836
72083700,0.0,0.0,,,2008-01-01,720837
72083800,0.0,0.0,,,2008-01-01,720838
72083900,0.0,0.0,,,2008-01-01,720839
72084030,0.0,0.0,,,2008-01-01,720840
72084060,0.0,0.0,,,2008-01-01,720840
72085100,0.0,0.0,,,2008-01-01,720851
72085200,0.0,0.0,,,2008-01-01,720852
72085300,0.0,0.0,,,2008-01-01,720853
72085400,0.0,0.0,,,2008-01-01,720854
72089000,0.0,0.0,,,2008-01-01,720890
72091500,0.0,0.0,,,2008-01-01,720915
72091600,0.0,0.0,,,2008-01-01,720916
72091700,0.0,0.0,,,2008-01-01,720917
72091815,0.0,0.0,,,2008-01-01,720918
72091825,0.0,0.0,,,2008-01-01,720918
72091860,0.0,0.0,,,2008-01-01,720918
72092500,0.0,0.0,,,2008-01-01,720925
72092600,0.0,0.0,,,2008-01-01,720926
72092700,0.0,0.0,,,2008-01-01,720927
72092800,0.0,0.0,,,2008-01-01,720928
72099000,0.0,0.0,,,2008-01-01,720990
72101100,0.0,0.0,,,2008-01-01,721011
72101200,0.0,0.0,,,2008-01-01,721012
72102000,0.0,0.0,,,2008-01-01,721020
72103000,0.0,0.0,,,2008-01-01,721030
72104100,0.0,0.0,,,2008-01-01,721041
72104900,0.0,0.0,,,2008-01-01,721049
72105000,0.0,0.0,,,2008-01-01,721050
72106100,0.0,0.0,,,2008-01-01,721061
72106900,0.0,0.0,,,2008-01-01,721069
72107030,0.0,0.0,,,2008-01-01,721070
72107060,0.0,0.0,,,2008-01-01,721070
72109010,0.0,0.0,,,2008-01-01,721090
72109060,0.0,0.0,,,2008-01-01,721090
72109090,0.0,0.0,,,2008-01-01,721090
72111300,0.0,0.0,,,2008-01-01,721113
72111400,0.0,0.0,,,2008-01-01,721114
72111915,0.0,0.0,,,2008-01-01,721119
72111920,0.0,0.0,,,2008-01-01,721119
72111930,0.0,0.0,,,2008-01-01,721119
72111945,0.0,0.0,,,2008-01-01,721119
72111960,0.0,0.0,,,2008-01-01,721119
72111975,0.0,0.0,,,2008-01-01,721119
72112315,0.0,0.0,,,2008-01-01,721123
72112320,0.0,0.0,,,2008-01-01,721123
72112330,0.0,0.0,,,2008-01-01,721123
72112345,0.0,0.0,,,2008-01-01,721123
72112360,0.0,0.0,,,2008-01-01,721123
72112920,0.0,0.0,,,2008-01-01,721129
72112945,0.0,0.0,,,2008-01-01,721129
72112960,0.0,0.0,,,2008-01-01,721129
72119000,0.0,0.0,,,2008-01-01,721190
72121000,0.0,0.0,,,2008-01-01,721210
72122000,0.0,0.0,,,2008-01-01,721220
72123010,0.0,0.0,,,2008-01-01,721230
72123030,0.0,0.0,,,2008-01-01,721230
72123050,0.0,0.0,,,2008-01-01,721230
72124010,0.0,0.0,,,2008-01-01,721240
72124050,0.0,0.0,,,2008-01-01,721240
72125000,0.0,0.0,,,2008-01-01,721250
72126000,0.0,0.0,,,2008-01-01,721260
72131000,0.0,0.0,,,2008-01-01,721310
72132000,0.0,0.0,,,2008-01-01,721320
72139130,0.0,0.0,,,2008-01-01,721391
72139145,0.0,0.0,,,2008-01-01,721391
72139160,0.0,0.0,,,2008-01-01,721391
72139900,0.0,0.0,,,2008-01-01,721399
72141000,0.0,0.0,,,2008-01-01,721410
72142000,0.0,0.0,,,2008-01-01,721420
72143000,0.0,0.0,,,2008-01-01,721430
72149100,0.0,0.0,,,2008-01-01,721491
72149900,0.0,0.0,,,2008-01-01,721499
72151000,0.0,0.0,,,2008-01-01,721510
72155000,0.0,0.0,,,2008-01-01,721550
72159010,0.0,0.0,,,2008-01-01,721590
72159030,0.0,0.0,,,2008-01-01,721590
72159050,0.0,0.0,,,2004-01-01,721590
72161000,0.0,0.0,,,2008-01-01,721610
72162100,0.0,0.0,,,2008-01-01,721621
72162200,0.0,0.0,,,2004-01-01,721622
72163100,0.0,0.0,,,2008-01-01,721631
72163200,0.0,0.0,,,2008-01-01,721632
72163300,0.0,0.0,,,2008-01-01,721633
72164000,0.0,0.0,,,2008-01-01,721640
72165000,0.0,0.0,,,2008-01-01,721650
72166100,0.0,0.0,,,2004-01-01,721661
72166900,0.0,0.0,,,2004-01-01,721669
72169100,0.0,0.0,,,2008-01-01,721691
72169900,0.0,0.0,,,2008-01-01,721699
72171010,0.0,0.0,,,2008-01-01,721710
72171020,0.0,0.0,,,2008-01-01,721710
72171030,0.0,0.0,,,2008-01-01,721710
72171040,0.0,0.0,,,2008-01-01,721710
72171050,0.0,0.0,,,2008-01-01,721710
72171060,0.0,0.0,,,2008-01-01,721710
72171070,0.0,0.0,,,2008-01-01,721710
72171080,0.0,0.0,,,2008-01-01,721710
72171090,0.0,0.0,,,2008-01-01,721710
72172015,0.0,0.0,,,2008-01-01,721720
72172030,0.0,0.0,,,2008-01-01,721720
72172045,0.0,0.0,,,2008-01-01,721720
72172060,0.0,0.0,,,2008-01-01,721720
72172075,0.0,0.0,,,2008-01-01,721720
72173015,0.0,0.0,,,2008-01-01,721730
72173030,0.0,0.0,,,2008-01-01,721730
72173045,0.0,0.0,,,2008-01-01,721730
72173060,0.0,0.0,,,2008-01-01,721730
72173075,0.0,0.0,,,2008-01-01,721730
72179010,0.0,0.0,,,2008-01-01,721790
72179050,0.0,0.0,,,2008-01-01,721790
72181000,0.0,0.0,,,2008-01-01,721810
72189100,0.0,0.0,,,2008-01-01,721891
72189900,0.0,0.0,,,2008-01-01,721899
72191100,0.0,0.0,,,2004-01-01,721911
72191200,0.0,0.0,,,2004-01-01,721912
72191300,0.0,0.0,,,2004-01-01,721913
72191400,0.0,0.0,,,2008-01-01,721914
72192100,0.0,0.0,,,2004-01-01,721921
72192200,0.0,0.0,,,2004-01-01,721922
72192300,0.0,0.0,,,2008-01-01,721923
72192400,0.0,0.0,,,2008-01-01,721924
72193100,0.0,0.0,,,2008-01-01,721931
72193200,0.0,0.0,,,2008-01-01,721932
72193300,0.0,0.0,,,2008-01-01,721933
72193400,0.0,0.0,,,2008-01-01,721934
72193500,0.0,0.0,,,2008-01-01,721935
72199000,0.0,0.0,,,2008-01-01,721990
72201100,0.0,0.0,,,2004-01-01,722011
72201210,0.0,0.0,,,2008-01-01,722012
72201250,0.0,0.0,,,2008-01-01,722012
72202010,0.0,0.0,,,2008-01-01,722020
72202060,0.0,0.0,,,2008-01-01,722020
72202070,0.0,0.0,,,2008-01-01,722020
72202080,0.0,0.0,,,2008-01-01,722020
72202090,0.0,0.0,,,2008-01-01,722020
72209000,0.0,0.0,,,2008-01-01,722090
72210000,0.0,0.0,,,2008-01-01,722100
72221100,0.0,0.0,,,2008-01-01,722211
72221900,0.0,0.0,,,2008-01-01,722219
72222000,0.0,0.0,,,2008-01-01,722220
72223000,0.0,0.0,,,2008-01-01,722230
72224030,0.0,0.0,,,2008-01-01,722240
72224060,0.0,0.0,,,2008-01-01,722240
72230010,0.0,0.0,,,2004-01-01,722300
72230050,0.0,0.0,,,2004-01-01,722300
72230090,0.0,0.0,,,2004-01-01,722300
72241000,0.0,0.0,,,2008-01-01,722410
72249000,0.0,0.0,,,2008-01-01,722490
72251100,0.0,0.0,,,2004-01-01,722511
72251900,0.0,0.0,,,2004-01-01,722519
72253011,0.0,0.0,,,2007-01-01,722530
72253030,0.0,0.0,,,2008-01-01,722530
72253051,0.0,0.0,,,2007-01-01,722530
72253070,0.0,0.0,,,2008-01-01,722530
72254011,0.0,0.0,,,2007-01-01,722540
72254030,0.0,0.0,,,2008-01-01,722540
72254051,0.0,0.0,,,2007-01-01,722540
72254070,0.0,0.0,,,2008-01-01,722540
72255011,0.0,0.0,,,2007-01-01,722550
72255060,0.0,0.0,,,2008-01-01,722550
72255070,0.0,0.0,,,2008-01-01,722550
72255080,0.0,0.0,,,2008-01-01,722550
72259100,0.0,0.0,,,2004-01-01,722591
72259200,0.0,0.0,,,2004-01-01,722592
72259900,0.0,0.0,,,2004-01-01,722599
72261110,0.0,0.0,,,2004-01-01,722611
72261190,0.0,0.0,,,2004-01-01,722611
72261910,0.0,0.0,,,2004-01-01,722619
72261990,0.0,0.0,,,2004-01-01,722619
72262000,0.0,0.0,,,2004-01-01,722620
72269105,0.0,0.0,,,1990-10-01,722691
72269115,0.0,0.0,,,2004-01-01,722691
72269125,0.0,0.0,,,2008-01-01,722691
72269150,0.0,0.0,,,2004-01-01,722691
72269170,0.0,0.0,,,2008-01-01,722691
72269180,0.0,0.0,,,2008-01-01,722691
72269210,0.0,0.0,,,2004-01-01,722692
72269230,0.0,0.0,,,2004-01-01,722692
72269250,0.0,0.0,,,2004-01-01,722692
72269270,0.0,0.0,,,2004-01-01,722692
72269280,0.0,0.0,,,2004-01-01,722692
72269901,0.0,0.0,,,2007-01-01,722699
72271000,0.0,0.0,,,2008-01-01,722710
72272000,0.0,0.0,,,2008-01-01,722720
72279010,0.0,0.0,,,2008-01-01,722790
72279020,0.0,0.0,,,2008-01-01,722790
72279060,0.0,0.0,,,2008-01-01,722790
72281000,0.0,0.0,,,2008-01-01,722810
72282010,0.0,0.0,,,2008-01-01,722820
72282050,0.0,0.0,,,2008-01-01,722820
72283020,0.0,0.0,,,2008-01-01,722830
72283040,0.0,0.0,,,1989-01-01,722830
72283060,0.0,0.0,,,2008-01-01,722830
72283080,0.0,0.0,,,2008-01-01,722830
72284000,0.0,0.0,,,2008-01-01,722840
72285010,0.0,0.0,,,2008-01-01,722850
72285050,0.0,0.0,,,2008-01-01,722850
72286010,0.0,0.0,,,2008-01-01,722860
72286060,0.0,0.0,,,2008-01-01,722860
72286080,0.0,0.0,,,2008-01-01,722860
72287030,0.0,0.0,,,2008-01-01,722870
72287060,0.0,0.0,,,2008-01-01,722870
72288000,0.0,0.0,,,2004-01-01,722880
72292000,0.0,0.0,,,2008-01-01,722920
72299005,0.0,0.0,,,2007-01-01,722990
72299010,0.0,0.0,,,2008-01-01,722990
72299050,0.0,0.0,,,2008-01-01,722990
72299090,0.0,0.0,,,2008-01-01,722990
73011000,0.0,0.0,,,2008-01-01,730110
73012010,0.0,0.0,,,2008-01-01,730120
73012050,0.0,0.0,,,2008-01-01,730120
73021010,0.0,0.0,,,2008-01-01,730210
73021050,0.0,0.0,,,2008-01-01,730210
73023000,0.0,0.0,,,1999-01-01,730230
73024000,0.0,0.0,,,2008-01-01,730240
73029010,0.0,0.0,,,2004-01-01,730290
73029090,0.0,0.0,,,2004-01-01,730290
73030000,0.0,0.0,,,1999-01-01,730300
73041100,0.0,0.0,,,2007-01-01,730411
73041910,0.0,0.0,,,2007-01-01,730419
73041950,0.0,0.0,,,2007-01-01,730419
73042200,0.0,0.0,,,2007-01-01,730422
73042330,0.0,0.0,,,2007-01-01,730423
73042360,0.0,0.0,,,2007-01-01,730423
73042430,0.0,0.0,,,2007-01-01,730424
73042440,0.0,0.0,,,2007-01-01,730424
73042460,0.0,0.0,,,2007-01-01,730424
73042910,0.0,0.0,,,2008-01-01,730429
73042920,0.0,0.0,,,2008-01-01,730429
73042931,0.0,0.0,,,2007-01-01,730429
73042941,0.0,0.0,,,2007-01-01,730429
73042950,0.0,0.0,,,2008-01-01,730429
73042961,0.0,0.0,,,2007-01-01,730429
73043130,0.0,0.0,,,2008-01-01,730431
73043160,0.0,0.0,,,2008-01-01,730431
73043900,0.0,0.0,,,2008-01-01,730439
73044130,0.0,0.0,,,2004-01-01,730441
73044160,0.0,0.0,,,2004-01-01,730441
73044900,0.0,0.0,,,2004-01-01,730449
73045110,0.0,0.0,,,2004-01-01,730451
73045150,0.0,0.0,,,2008-01-01,730451
73045910,0.0,0.0,,,2008-01-01,730459
73045920,0.0,0.0,,,2008-01-01,730459
73045960,0.0,0.0,,,2008-01-01,730459
73045980,0.0,0.0,,,2008-01-01,730459
73049010,0.0,0.0,,,2008-01-01,730490
73049030,0.0,0.0,,,2008-01-01,730490
73049050,0.0,0.0,,,2008-01-01,730490
73049070,0.0,0.0,,,2008-01-01,730490
73051110,0.0,0.0,,,2008-01-01,730511
73051150,0.0,0.0,,,2008-01-01,730511
73051210,0.0,0.0,,,2008-01-01,730512
73051250,0.0,0.0,,,2008-01-01,730512
73051910,0.0,0.0,,,2008-01-01,730519
73051950,0.0,0.0,,,2008-01-01,730519
73052020,0.0,0.0,,,2008-01-01,730520
73052040,0.0,0.0,,,2008-01-01,730520
73052060,0.0,0.0,,,2008-01-01,730520
73052080,0.0,0.0,,,2008-01-01,730520
73053120,0.0,0.0,,,2004-01-01,730531
73053140,0.0,0.0,,,2008-01-01,730531
73053160,0.0,0.0,,,2008-01-01,730531
73053910,0.0,0.0,,,2008-01-01,730539
73053950,0.0,0.0,,,2008-01-01,730539
73059010,0.0,0.0,,,2008-01-01,730590
73059050,0.0,0.0,,,2008-01-01,730590
73061100,0.0,0.0,,,2007-01-01,730611
73061910,0.0,0.0,,,2007-01-01,730619
73061951,0.0,0.0,,,2007-01-01,730619
73062130,0.0,0.0,,,2007-01-01,730621
73062140,0.0,0.0,,,2007-01-01,730621
73062180,0.0,0.0,,,2007-01-01,730621
73062910,0.0,0.0,,,2007-01-01,730629
73062920,0.0,0.0,,,2007-01-01,730629
73062931,0.0,0.0,,,2007-01-01,730629
73062941,0.0,0.0,,,2007-01-01,730629
73062960,0.0,0.0,,,2007-01-01,730629
73062981,0.0,0.0,,,2007-01-01,730629
73063010,0.0,0.0,,,2008-01-01,730630
73063030,0.0,0.0,,,2004-01-01,730630
73063050,0.0,0.0,,,2008-01-01,730630
73064010,0.0,0.0,,,2008-01-01,730640
73064050,0.0,0.0,,,2008-01-01,730640
73065010,0.0,0.0,,,2008-01-01,730650
73065030,0.0,0.0,,,2004-01-01,730650
73065050,0.0,0.0,,,2008-01-01,730650
73066110,0.0,0.0,,,2007-01-01,730661
73066130,0.0,0.0,,,2007-01-01,730661
73066150,0.0,0.0,,,2007-01-01,730661
73066170,0.0,0.0,,,2007-01-01,730661
73066910,0.0,0.0,,,2007-01-01,730669
73066930,0.0,0.0,,,2007-01-01,730669
73066950,0.0,0.0,,,2007-01-01,730669
73066970,0.0,0.0,,,2007-01-01,730669
73069010,0.0,0.0,,,2008-01-01,730690
73069050,0.0,0.0,,,2008-01-01,730690
73071100,0.048,0.0,0.0,0.0,2020-07-01,730711
73071930,0.056,0.0,0.0,0.0,2020-07-01,730719
73071990,0.062,0.0,0.0,0.0,2020-07-01,730719
73072110,0.033,0.0,0.0,0.0,2020-12-30,730721
73072150,0.056,0.0,0.0,0.0,2020-12-30,730721
73072210,0.0,0.0,,,2004-01-01,730722
73072250,0.062,0.0,0.0,0.0,2020-07-01,730722
73072300,0.05,0.0,0.0,0.0,2020-12-30,730723
73072900,0.05,0.0,0.0,0.0,2020-07-01,730729
73079110,0.033,0.0,0.0,0.0,2021-01-01,730791
73079130,0.032,0.0,0.0,0.0,2021-01-01,730791
73079150,0.055,0.0,0.0,0.0,2023-01-01,730791
73079230,0.0,0.0,,,2004-01-01,730792
73079290,0.062,0.0,0.0,0.0,2023-01-01,730792
73079330,0.062,0.0,0.0,0.0,2021-01-01,730793
73079360,0.055,0.0,0.0,0.0,2021-01-01,730793
73079390,0.043,0.0,0.0,0.0,2021-01-01,730793
73079910,0.037,0.0,0.0,0.0,2021-01-01,730799
73079930,0.032,0.0,0.0,0.0,2021-01-01,730799
73079950,0.043,0.0,0.0,0.0,2021-01-01,730799
73081000,0.0,0.0,,,2004-01-01,730810
73082000,0.0,0.0,,,2004-01-01,730820
73083010,0.0,0.0,,,2004-01-01,730830
73083050,0.0,0.0,,,2004-01-01,730830
73084000,0.0,0.0,,,2004-01-01,730840
